shift_start,date,weekday,shift,name,idle_time,active_time,discarded_time,num_orders_fulfilled,num_orders_discarded,overtime,utilization
1324800,11/06/2020,Friday,afternoon,1324800afternoon6,1572,27300,0,92,0,72,0.9456882255389718
1324800,11/06/2020,Friday,afternoon,1324800afternoon14,2680,26200,0,89,0,80,0.9074585635359116
1324800,11/06/2020,Friday,afternoon,1324800afternoon8,2553,26350,0,89,0,103,0.9119837275046542
1324800,11/06/2020,Friday,afternoon,1324800afternoon12,1866,27050,0,92,0,116,0.9357260953430697
1324800,11/06/2020,Friday,afternoon,1324800afternoon10,2957,25990,0,88,0,147,0.8983639238330927
1324800,11/06/2020,Friday,afternoon,1324800afternoon5,1668,27290,0,93,0,158,0.9427119109767825
1324800,11/06/2020,Friday,afternoon,1324800afternoon9,2490,26490,0,90,0,180,0.9146090534979424
1324800,11/06/2020,Friday,afternoon,1324800afternoon16,5460,23530,0,79,0,190,0.8128855380397533
1324800,11/06/2020,Friday,afternoon,1324800afternoon4,2193,26800,0,91,0,193,0.9248612348386213
1324800,11/06/2020,Friday,afternoon,1324800afternoon7,2274,26730,0,90,0,204,0.9221446179129006
1324800,11/06/2020,Friday,afternoon,1324800afternoon1,1601,27440,0,93,0,241,0.9453247728980261
1324800,11/06/2020,Friday,afternoon,1324800afternoon11,2214,26870,0,91,0,284,0.9246118223917189
1353600,11/06/2020,Friday,evening,1353600evening4,0,28800,0,97,0,0,1.0
1353600,11/06/2020,Friday,evening,1353600evening18,0,28800,0,98,0,0,1.0
1353600,11/06/2020,Friday,evening,1353600evening14,0,28800,0,98,0,0,1.0
1353600,11/06/2020,Friday,evening,1353600evening2,0,28810,0,98,0,10,1.0
1353600,11/06/2020,Friday,evening,1353600evening16,0,28810,0,98,0,10,1.0
1353600,11/06/2020,Friday,evening,1353600evening12,0,28820,0,97,0,20,1.0
1353600,11/06/2020,Friday,evening,1353600evening17,0,28830,0,98,0,30,1.0
1353600,11/06/2020,Friday,evening,1353600evening15,0,28860,0,98,0,60,1.0
1353600,11/06/2020,Friday,evening,1353600evening1,0,28890,0,97,0,90,1.0
1353600,11/06/2020,Friday,evening,1353600evening6,0,28900,0,98,0,100,1.0
1353600,11/06/2020,Friday,evening,1353600evening13,0,28910,0,98,0,110,1.0
1353600,11/06/2020,Friday,evening,1353600evening9,0,28960,0,98,0,160,1.0
1353600,11/06/2020,Friday,evening,1353600evening7,0,28980,0,98,0,180,1.0
1353600,11/06/2020,Friday,evening,1353600evening3,0,29000,0,98,0,200,1.0
1353600,11/06/2020,Friday,evening,1353600evening8,0,29020,0,99,0,220,1.0
1353600,11/06/2020,Friday,evening,1353600evening11,0,29030,0,99,0,230,1.0
1353600,11/06/2020,Friday,evening,1353600evening5,0,29040,0,98,0,240,1.0
1353600,11/06/2020,Friday,evening,1353600evening10,0,29100,0,98,0,300,1.0
1382400,11/07/2020,Saturday,morning,1382400morning1,0,28830,0,97,0,30,1.0
1382400,11/07/2020,Saturday,morning,1382400morning4,0,28870,0,98,0,70,1.0
1382400,11/07/2020,Saturday,morning,1382400morning3,0,28990,0,98,0,190,1.0
1382400,11/07/2020,Saturday,morning,1382400morning2,0,29030,0,98,0,230,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon12,0,28800,0,98,0,0,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon5,0,28810,0,97,0,10,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon11,0,28820,0,97,0,20,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon15,0,28830,0,98,0,30,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon1,0,28840,0,98,0,40,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon7,0,28840,0,98,0,40,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon8,0,28850,0,98,0,50,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon2,0,28880,0,98,0,80,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon3,0,28880,0,98,0,80,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon14,0,28900,0,97,0,100,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon10,0,28920,0,98,0,120,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon6,0,28960,0,98,0,160,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon4,0,28990,0,98,0,190,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon13,0,29010,0,98,0,210,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon17,0,29050,0,98,0,250,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon16,0,29070,0,98,0,270,1.0
1411200,11/07/2020,Saturday,afternoon,1411200afternoon9,0,29070,0,99,0,270,1.0
1440000,11/07/2020,Saturday,evening,1440000evening6,0,28800,0,98,0,0,1.0
1440000,11/07/2020,Saturday,evening,1440000evening16,0,28800,0,98,0,0,1.0
1440000,11/07/2020,Saturday,evening,1440000evening18,0,28860,0,97,0,60,1.0
1440000,11/07/2020,Saturday,evening,1440000evening10,0,28860,0,98,0,60,1.0
1440000,11/07/2020,Saturday,evening,1440000evening4,0,28860,0,98,0,60,1.0
1440000,11/07/2020,Saturday,evening,1440000evening3,0,28890,0,98,0,90,1.0
1440000,11/07/2020,Saturday,evening,1440000evening7,0,28890,0,98,0,90,1.0
1440000,11/07/2020,Saturday,evening,1440000evening9,0,28940,0,98,0,140,1.0
1440000,11/07/2020,Saturday,evening,1440000evening12,0,28940,0,98,0,140,1.0
1440000,11/07/2020,Saturday,evening,1440000evening11,0,28950,0,98,0,150,1.0
1440000,11/07/2020,Saturday,evening,1440000evening14,0,28960,0,99,0,160,1.0
1440000,11/07/2020,Saturday,evening,1440000evening17,0,28990,0,98,0,190,1.0
1440000,11/07/2020,Saturday,evening,1440000evening1,0,28990,0,98,0,190,1.0
1440000,11/07/2020,Saturday,evening,1440000evening15,0,29010,0,98,0,210,1.0
1440000,11/07/2020,Saturday,evening,1440000evening8,0,29020,0,98,0,220,1.0
1440000,11/07/2020,Saturday,evening,1440000evening19,0,29040,0,98,0,240,1.0
1440000,11/07/2020,Saturday,evening,1440000evening2,0,29060,0,98,0,260,1.0
1440000,11/07/2020,Saturday,evening,1440000evening13,0,29060,0,98,0,260,1.0
1440000,11/07/2020,Saturday,evening,1440000evening5,0,29080,0,99,0,280,1.0
1468800,11/08/2020,Sunday,morning,1468800morning4,380,28420,0,96,0,0,0.9868055555555556
1468800,11/08/2020,Sunday,morning,1468800morning3,180,28620,0,97,0,0,0.99375
1468800,11/08/2020,Sunday,morning,1468800morning6,200,28600,0,96,0,0,0.9930555555555556
1468800,11/08/2020,Sunday,morning,1468800morning5,330,28470,0,96,0,0,0.9885416666666667
1468800,11/08/2020,Sunday,morning,1468800morning1,540,28260,0,96,0,0,0.98125
1468800,11/08/2020,Sunday,morning,1468800morning7,560,28240,0,96,0,0,0.9805555555555555
1468800,11/08/2020,Sunday,morning,1468800morning2,154,28680,0,97,0,34,0.9946653734238603
1497600,11/08/2020,Sunday,afternoon,1497600afternoon11,2781,26040,0,88,0,21,0.9035781152485958
1497600,11/08/2020,Sunday,afternoon,1497600afternoon4,1954,26870,0,91,0,24,0.9322656683305601
1497600,11/08/2020,Sunday,afternoon,1497600afternoon5,2097,26740,0,91,0,37,0.9273741081942232
1497600,11/08/2020,Sunday,afternoon,1497600afternoon10,1770,27100,0,92,0,70,0.9388389771941948
1497600,11/08/2020,Sunday,afternoon,1497600afternoon6,1004,27870,0,95,0,74,0.9653171203537377
1497600,11/08/2020,Sunday,afternoon,1497600afternoon1,970,27910,0,94,0,80,0.9665055248618785
1497600,11/08/2020,Sunday,afternoon,1497600afternoon12,2005,26880,0,91,0,85,0.9307904729030031
1497600,11/08/2020,Sunday,afternoon,1497600afternoon7,2241,26650,0,90,0,91,0.9226761438134015
1497600,11/08/2020,Sunday,afternoon,1497600afternoon9,1466,27500,0,93,0,166,0.9496773307702869
1497600,11/08/2020,Sunday,afternoon,1497600afternoon2,1284,27720,0,94,0,204,0.9560394412489729
1497600,11/08/2020,Sunday,afternoon,1497600afternoon13,992,28040,0,95,0,232,0.9661016949152542
1497600,11/08/2020,Sunday,afternoon,1497600afternoon8,849,28220,0,96,0,269,0.9710614220464926
1497600,11/08/2020,Sunday,afternoon,1497600afternoon3,430,28650,0,97,0,280,0.9853542234332425
1526400,11/08/2020,Sunday,evening,1526400evening7,0,28820,0,98,0,20,1.0
1526400,11/08/2020,Sunday,evening,1526400evening14,0,28820,0,98,0,20,1.0
1526400,11/08/2020,Sunday,evening,1526400evening16,0,28860,0,98,0,60,1.0
1526400,11/08/2020,Sunday,evening,1526400evening10,0,28860,0,98,0,60,1.0
1526400,11/08/2020,Sunday,evening,1526400evening9,0,28880,0,98,0,80,1.0
1526400,11/08/2020,Sunday,evening,1526400evening2,0,28890,0,98,0,90,1.0
1526400,11/08/2020,Sunday,evening,1526400evening6,0,28910,0,98,0,110,1.0
1526400,11/08/2020,Sunday,evening,1526400evening5,0,28920,0,98,0,120,1.0
1526400,11/08/2020,Sunday,evening,1526400evening3,0,28920,0,99,0,120,1.0
1526400,11/08/2020,Sunday,evening,1526400evening11,0,28930,0,98,0,130,1.0
1526400,11/08/2020,Sunday,evening,1526400evening8,0,28980,0,97,0,180,1.0
1526400,11/08/2020,Sunday,evening,1526400evening12,0,29030,0,99,0,230,1.0
1526400,11/08/2020,Sunday,evening,1526400evening15,0,29040,0,98,0,240,1.0
1526400,11/08/2020,Sunday,evening,1526400evening1,0,29050,0,99,0,250,1.0
1526400,11/08/2020,Sunday,evening,1526400evening4,0,29060,0,98,0,260,1.0
1526400,11/08/2020,Sunday,evening,1526400evening13,0,29070,0,98,0,270,1.0
1555200,11/09/2020,Monday,morning,1555200morning2,11690,17110,0,58,0,0,0.5940972222222223
1555200,11/09/2020,Monday,morning,1555200morning5,15560,13240,0,45,0,0,0.4597222222222222
1555200,11/09/2020,Monday,morning,1555200morning1,16360,12510,0,43,0,70,0.4346924671734623
1555200,11/09/2020,Monday,morning,1555200morning4,13450,15490,0,53,0,140,0.5374828060522696
1555200,11/09/2020,Monday,morning,1555200morning3,17436,11550,0,39,0,186,0.402303578774167
1584000,11/09/2020,Monday,afternoon,1584000afternoon2,1924,27010,0,91,0,134,0.9338103756708408
1584000,11/09/2020,Monday,afternoon,1584000afternoon5,1220,27720,0,95,0,140,0.9580467675378267
1584000,11/09/2020,Monday,afternoon,1584000afternoon3,863,28090,0,95,0,153,0.9703497560640417
1584000,11/09/2020,Monday,afternoon,1584000afternoon6,1364,27610,0,93,0,174,0.9532043364896391
1584000,11/09/2020,Monday,afternoon,1584000afternoon4,765,28210,0,96,0,175,0.9737564322469983
1584000,11/09/2020,Monday,afternoon,1584000afternoon1,1303,27760,0,94,0,263,0.9555684375639364
1612800,11/09/2020,Monday,evening,1612800evening1,0,28820,0,98,0,20,1.0
1612800,11/09/2020,Monday,evening,1612800evening4,0,28820,0,97,0,20,1.0
1612800,11/09/2020,Monday,evening,1612800evening2,0,28890,0,98,0,90,1.0
1612800,11/09/2020,Monday,evening,1612800evening9,0,28910,0,98,0,110,1.0
1612800,11/09/2020,Monday,evening,1612800evening8,0,29000,0,98,0,200,1.0
1612800,11/09/2020,Monday,evening,1612800evening5,0,29020,0,98,0,220,1.0
1612800,11/09/2020,Monday,evening,1612800evening3,0,29070,0,99,0,270,1.0
1612800,11/09/2020,Monday,evening,1612800evening6,0,29070,0,99,0,270,1.0
1612800,11/09/2020,Monday,evening,1612800evening7,0,29070,0,99,0,270,1.0
1641600,11/10/2020,Tuesday,morning,1641600morning1,1121,27870,0,95,0,191,0.9615859091220615
1641600,11/10/2020,Tuesday,morning,1641600morning2,2030,27010,0,92,0,240,0.9306693989071039
1670400,11/10/2020,Tuesday,afternoon,1670400afternoon5,4035,24770,0,84,0,5,0.8599444637278723
1670400,11/10/2020,Tuesday,afternoon,1670400afternoon2,2464,26430,0,89,0,94,0.9149993100593349
1670400,11/10/2020,Tuesday,afternoon,1670400afternoon4,2040,26930,0,92,0,170,0.9299931365820179
1670400,11/10/2020,Tuesday,afternoon,1670400afternoon3,2708,26320,0,89,0,228,0.9074377905386929
1670400,11/10/2020,Tuesday,afternoon,1670400afternoon1,2152,26920,0,91,0,272,0.9266630316248636
1699200,11/10/2020,Tuesday,evening,1699200evening4,0,28890,0,98,0,90,1.0
1699200,11/10/2020,Tuesday,evening,1699200evening5,0,28930,0,98,0,130,1.0
1699200,11/10/2020,Tuesday,evening,1699200evening3,0,28930,0,98,0,130,1.0
1699200,11/10/2020,Tuesday,evening,1699200evening6,0,28960,0,98,0,160,1.0
1699200,11/10/2020,Tuesday,evening,1699200evening1,0,28960,0,98,0,160,1.0
1699200,11/10/2020,Tuesday,evening,1699200evening2,0,29000,0,98,0,200,1.0
1728000,11/11/2020,Wednesday,morning,1728000morning4,5580,23290,0,78,0,70,0.8071872840359364
1728000,11/11/2020,Wednesday,morning,1728000morning1,6115,22770,0,77,0,85,0.7889195719710045
1728000,11/11/2020,Wednesday,morning,1728000morning3,6473,22540,0,76,0,213,0.7785191268048998
1728000,11/11/2020,Wednesday,morning,1728000morning2,6207,22820,0,77,0,227,0.787823887331647
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon9,1577,27260,0,93,0,37,0.945383389900949
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon3,830,28020,0,95,0,50,0.971280276816609
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon5,1928,26930,0,91,0,58,0.9333241112187024
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon7,1520,27340,0,93,0,60,0.9474412171507607
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon8,2622,26320,0,89,0,142,0.9098473387429514
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon2,1636,27310,0,92,0,146,0.943764608827169
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon6,1930,27020,0,91,0,150,0.9336769759450172
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon10,2132,26840,0,91,0,172,0.9268460060389788
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon11,1744,27260,0,92,0,204,0.9402903314160505
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon1,1928,27080,0,92,0,208,0.9340087623220154
1756800,11/11/2020,Wednesday,afternoon,1756800afternoon4,1313,27780,0,94,0,293,0.955318859320765
1785600,11/11/2020,Wednesday,evening,1785600evening12,0,28800,0,98,0,0,1.0
